StationCode,isSWMP,DateTimeStamp,F_Record,ATemp,F_ATemp,RH,F_RH,BP,F_BP,WSpd,F_WSpd,MaxWSpd,Wdir,F_Wdir,SDWDir,F_SDWDir,TotPAR,F_TotPAR,TotPrcp,F_TotPrcp,TotSoRad,F_TotSoRad,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor
niwolmet  ,P,5/10/2023 12:45,,22.1,<0> ,57,<0> ,1019,<0> ,6.6,<0> ,9.3,61,<0> ,10,<0> ,1733.5,<0> ,0,<0> ,979,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 13:00,,,,,,,,,,,,,,,,,,,,,22.5,<0> ,52.46,<0> ,34.6,<0> ,101.9,<0> ,7.2,<0> ,2.01,<0> ,1.95,<3> ,8,<0> ,13,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 13:00,,22.1,<0> ,58,<0> ,1019,<0> ,6.6,<0> ,8.8,64,<0> ,7,<0> ,1719.8,<0> ,0,<0> ,975,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 13:15,,,,,,,,,,,,,,,,,,,,,22.6,<0> ,52.45,<0> ,34.6,<0> ,103.6,<0> ,7.3,<0> ,1.98,<0> ,1.92,<3> ,8,<0> ,12,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 13:15,,22.1,<0> ,59,<0> ,1019,<0> ,5.2,<0> ,6.9,70,<0> ,8,<0> ,1698.1,<0> ,0,<0> ,964,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 13:30,,,,,,,,,,,,,,,,,,,,,23,<0> ,52.26,<0> ,34.5,<0> ,105.2,<0> ,7.4,<0> ,1.94,<0> ,1.88,<3> ,8,<0> ,13,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 13:30,,22,<0> ,62,<0> ,1019,<0> ,5.2,<0> ,6.9,79,<0> ,8,<0> ,1665.4,<0> ,0,<0> ,947,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 13:45,,,,,,,,,,,,,,,,,,,,,23.3,<0> ,52.09,<0> ,34.3,<0> ,105.9,<0> ,7.4,<0> ,1.9,<0> ,1.84,<3> ,7.9,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 13:45,,22,<0> ,64,<0> ,1019,<0> ,5.1,<0> ,6.6,86,<0> ,11,<0> ,1628.1,<0> ,0,<0> ,928,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 14:00,,,,,,,,,,,,,,,,,,,,,23.6,<0> ,51.93,<0> ,34.2,<0> ,107.8,<0> ,7.5,<0> ,1.86,<0> ,1.8,<3> ,7.9,<0> ,12,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 14:00,,21.8,<0> ,71,<0> ,1019,<0> ,4.9,<0> ,6.2,84,<0> ,11,<0> ,1584.2,<0> ,0,<0> ,903,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 14:15,,,,,,,,,,,,,,,,,,,,,24,<0> ,51.74,<0> ,34,<0> ,108.2,<0> ,7.5,<0> ,1.8,<0> ,1.74,<3> ,7.9,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 14:15,,21.7,<0> ,72,<0> ,1019,<0> ,5.2,<0> ,6.6,100,<0> ,13,<0> ,1533.9,<0> ,0,<0> ,874,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 14:30,,,,,,,,,,,,,,,,,,,,,24.4,<0> ,51.42,<0> ,33.8,<0> ,108.6,<0> ,7.5,<0> ,1.75,<0> ,1.69,<3> ,7.9,<0> ,13,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 14:30,,21.6,<0> ,72,<0> ,1019,<0> ,5.6,<0> ,7.3,98,<0> ,8,<0> ,1477.3,<0> ,0,<0> ,843,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 14:45,,,,,,,,,,,,,,,,,,,,,25,<0> ,51.09,<0> ,33.5,<0> ,110.2,<0> ,7.5,<0> ,1.7,<0> ,1.64,<3> ,7.9,<0> ,13,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 14:45,,21.8,<0> ,71,<0> ,1019,<0> ,5.5,<0> ,7.5,97,<0> ,11,<0> ,1413,<0> ,0,<0> ,808,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 15:00,,,,,,,,,,,,,,,,,,,,,25.1,<0> ,50.95,<0> ,33.4,<0> ,109.5,<0> ,7.5,<0> ,1.64,<0> ,1.58,<3> ,7.8,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 15:00,,21.9,<0> ,71,<0> ,1019,<0> ,5.5,<0> ,8,83,<0> ,9,<0> ,1345.8,<0> ,0,<0> ,774,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 15:15,,,,,,,,,,,,,,,,,,,,,25.3,<0> ,50.86,<0> ,33.4,<0> ,109.9,<0> ,7.5,<0> ,1.57,<0> ,1.51,<3> ,7.8,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 15:15,,21.7,<0> ,73,<0> ,1019,<0> ,6,<0> ,8.2,78,<0> ,9,<0> ,1271.6,<0> ,0,<0> ,735,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 15:30,,,,,,,,,,,,,,,,,,,,,25.4,<0> ,50.74,<0> ,33.3,<0> ,109.1,<0> ,7.4,<0> ,1.51,<0> ,1.45,<3> ,7.8,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 15:30,,21.6,<0> ,74,<0> ,1019,<0> ,6.1,<0> ,8.1,80,<0> ,10,<0> ,1194.7,<0> ,0,<0> ,691,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 15:45,,,,,,,,,,,,,,,,,,,,,25.5,<0> ,50.58,<0> ,33.2,<0> ,109.5,<0> ,7.4,<0> ,1.45,<0> ,1.39,<3> ,7.8,<0> ,16,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 15:45,,21.7,<0> ,74,<0> ,1019,<0> ,5.9,<0> ,7.9,80,<0> ,9,<0> ,1116.2,<0> ,0,<0> ,648,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 16:00,,,,,,,,,,,,,,,,,,,,,25.7,<0> ,50.44,<0> ,33,<0> ,109.3,<0> ,7.4,<0> ,1.38,<0> ,1.32,<3> ,7.8,<0> ,16,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 16:00,,21.8,<0> ,73,<0> ,1019,<0> ,5.9,<0> ,8.1,83,<0> ,10,<0> ,1026.6,<0> ,0,<0> ,602,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 16:15,,,,,,,,,,,,,,,,,,,,,25.8,<0> ,50.33,<0> ,33,<0> ,109.4,<0> ,7.4,<0> ,1.31,<0> ,1.25,<3> ,7.8,<0> ,26,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 16:15,,21.8,<0> ,73,<0> ,1019,<0> ,6.3,<0> ,8.6,75,<0> ,9,<0> ,941.2,<0> ,0,<0> ,561,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 16:30,,,,,,,,,,,,,,,,,,,,,25.9,<0> ,50.26,<0> ,32.9,<0> ,109.4,<0> ,7.4,<0> ,1.24,<0> ,1.18,<3> ,7.8,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 16:30,,21.9,<0> ,72,<0> ,1019,<0> ,6.5,<0> ,8.6,80,<0> ,10,<0> ,849.2,<0> ,0,<0> ,511,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 16:45,,,,,,,,,,,,,,,,,,,,,25.9,<0> ,50.25,<0> ,32.9,<0> ,109.1,<0> ,7.4,<0> ,1.17,<0> ,1.11,<3> ,7.8,<0> ,21,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 16:45,,21.9,<0> ,71,<0> ,1019,<0> ,6.5,<0> ,8.5,83,<0> ,9,<0> ,761.1,<0> ,0,<0> ,457,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 17:00,,,,,,,,,,,,,,,,,,,,,25.9,<0> ,50.33,<0> ,33,<0> ,108.6,<0> ,7.3,<0> ,1.12,<0> ,1.06,<3> ,7.8,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 17:00,,21.9,<0> ,71,<0> ,1019,<0> ,6.3,<0> ,8.3,82,<0> ,9,<0> ,668,<0> ,0,<0> ,400,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 17:15,,,,,,,,,,,,,,,,,,,,,25.8,<0> ,50.35,<0> ,33,<0> ,107.2,<0> ,7.2,<0> ,1.08,<0> ,1.02,<3> ,7.8,<0> ,18,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 17:15,,22.1,<0> ,70,<0> ,1019,<0> ,6.1,<0> ,8.8,84,<0> ,10,<0> ,569.6,<0> ,0,<0> ,346,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 17:30,,,,,,,,,,,,,,,,,,,,,26.1,<0> ,50.17,<0> ,32.8,<0> ,105.3,<0> ,7.1,<0> ,1.04,<0> ,0.98,<3> ,7.8,<0> ,22,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 17:30,,22.1,<0> ,68,<0> ,1019,<0> ,6.9,<0> ,9.7,82,<0> ,8,<0> ,477.2,<0> ,0,<0> ,203,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 17:45,,,,,,,,,,,,,,,,,,,,,26,<0> ,50.17,<0> ,32.8,<0> ,104.3,<0> ,7,<0> ,1.03,<0> ,0.97,<3> ,7.8,<0> ,24,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 17:45,,21.9,<0> ,71,<0> ,1019,<0> ,6.9,<0> ,9.7,79,<0> ,8,<0> ,392.8,<0> ,0,<0> ,196,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 18:00,,,,,,,,,,,,,,,,,,,,,26,<0> ,50.01,<0> ,32.7,<0> ,105,<0> ,7.1,<0> ,1.03,<0> ,0.97,<3> ,7.7,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 18:00,,21.9,<0> ,73,<0> ,1019,<0> ,6.5,<0> ,9,83,<0> ,8,<0> ,303.9,<0> ,0,<0> ,124,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 18:15,,,,,,,,,,,,,,,,,,,,,25.9,<0> ,50.04,<0> ,32.7,<0> ,104.5,<0> ,7.1,<0> ,1.03,<0> ,0.97,<3> ,7.7,<0> ,12,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 18:15,,21.8,<0> ,75,<0> ,1019,<0> ,6.3,<0> ,8.7,81,<0> ,9,<0> ,217.5,<0> ,0,<0> ,66,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 18:30,,,,,,,,,,,,,,,,,,,,,25.9,<0> ,50.14,<0> ,32.8,<0> ,104.8,<0> ,7.1,<0> ,1.06,<0> ,1,<3> ,7.8,<0> ,13,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 18:30,,21.7,<0> ,76,<0> ,1019,<0> ,6.2,<0> ,9.1,83,<0> ,9,<0> ,111.6,<0> ,0,<0> ,81,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 18:45,,,,,,,,,,,,,,,,,,,,,25.8,<0> ,50.22,<0> ,32.9,<0> ,103.7,<0> ,7,<0> ,1.09,<0> ,1.03,<3> ,7.8,<0> ,13,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 18:45,,21.6,<0> ,78,<0> ,1019,<0> ,5.6,<0> ,8.5,82,<0> ,9,<0> ,64.5,<0> ,0,<0> ,36,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 19:00,,,,,,,,,,,,,,,,,,,,,25.7,<0> ,50.29,<0> ,32.9,<0> ,102.5,<0> ,7,<0> ,1.16,<0> ,1.1,<3> ,7.8,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 19:00,,21.4,<0> ,79,<0> ,1019,<0> ,5.7,<0> ,8.1,81,<0> ,8,<0> ,21.4,<0> ,0,<0> ,10,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 19:15,,,,,,,,,,,,,,,,,,,,,25.6,<0> ,50.32,<0> ,33,<0> ,102.2,<0> ,6.9,<0> ,1.24,<0> ,1.18,<3> ,7.8,<0> ,16,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 19:15,,21.3,<0> ,80,<0> ,1019,<0> ,6,<0> ,8.8,81,<0> ,8,<0> ,5.6,<0> ,0,<0> ,2,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 19:30,,,,,,,,,,,,,,,,,,,,,25.4,<0> ,50.34,<0> ,33,<0> ,101.4,<0> ,6.9,<0> ,1.31,<0> ,1.25,<3> ,7.8,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 19:30,,21.3,<0> ,80,<0> ,1019,<0> ,5.7,<0> ,8.2,83,<0> ,8,<0> ,0.2,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 19:45,,,,,,,,,,,,,,,,,,,,,25.2,<0> ,50.16,<0> ,32.9,<0> ,102.4,<0> ,7,<0> ,1.39,<0> ,1.33,<3> ,7.8,<0> ,13,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 19:45,,21.3,<0> ,80,<0> ,1019,<0> ,5.7,<0> ,8.6,81,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 20:00,,,,,,,,,,,,,,,,,,,,,25.2,<0> ,50.26,<0> ,32.9,<0> ,101.8,<0> ,7,<0> ,1.48,<0> ,1.42,<3> ,7.8,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 20:00,,21.3,<0> ,81,<0> ,1019,<0> ,5.1,<0> ,7.8,82,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 20:15,,,,,,,,,,,,,,,,,,,,,25,<0> ,50.45,<0> ,33.1,<0> ,101.7,<0> ,7,<0> ,1.55,<0> ,1.48,<3> ,7.8,<0> ,13,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 20:15,,21.3,<0> ,81,<0> ,1020,<0> ,5.9,<0> ,8.9,79,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 20:30,,,,,,,,,,,,,,,,,,,,,24.9,<0> ,50.62,<0> ,33.2,<0> ,101.5,<0> ,7,<0> ,1.63,<0> ,1.56,<3> ,7.8,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 20:30,,21.4,<0> ,83,<0> ,1020,<0> ,5.9,<0> ,8.1,82,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 20:45,,,,,,,,,,,,,,,,,,,,,24.9,<0> ,50.84,<0> ,33.4,<0> ,102.2,<0> ,7,<0> ,1.7,<0> ,1.63,<3> ,7.8,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 20:45,,21.3,<0> ,85,<0> ,1020,<0> ,5.6,<0> ,8.2,81,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 21:00,,,,,,,,,,,,,,,,,,,,,24.7,<0> ,51.04,<0> ,33.5,<0> ,102.4,<0> ,7,<0> ,1.76,<0> ,1.69,<3> ,7.8,<0> ,18,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 21:00,,21.2,<0> ,86,<0> ,1020,<0> ,5.9,<0> ,8.5,80,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 21:15,,,,,,,,,,,,,,,,,,,,,24.4,<0> ,51.28,<0> ,33.7,<0> ,103.3,<0> ,7.1,<0> ,1.83,<0> ,1.76,<3> ,7.9,<0> ,19,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 21:15,,21.3,<0> ,86,<0> ,1020,<0> ,5.9,<0> ,8.1,81,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 21:30,,,,,,,,,,,,,,,,,,,,,24,<0> ,51.65,<0> ,34,<0> ,103.4,<0> ,7.2,<0> ,1.91,<0> ,1.84,<3> ,7.9,<0> ,18,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 21:30,,21.3,<0> ,86,<0> ,1020,<0> ,5.8,<0> ,8,77,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 21:45,,,,,,,,,,,,,,,,,,,,,23.4,<0> ,52.06,<0> ,34.3,<0> ,100.7,<0> ,7.1,<0> ,1.98,<0> ,1.91,<3> ,7.9,<0> ,21,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 21:45,,21.4,<0> ,87,<0> ,1020,<0> ,5.7,<0> ,7.5,73,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 22:00,,,,,,,,,,,,,,,,,,,,,22.8,<0> ,52.41,<0> ,34.6,<0> ,98.9,<0> ,7,<0> ,2.05,<0> ,1.98,<3> ,8,<0> ,18,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 22:00,,21.4,<0> ,87,<0> ,1020,<0> ,5.5,<0> ,7.7,76,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 22:15,,,,,,,,,,,,,,,,,,,,,22.6,<0> ,52.54,<0> ,34.7,<0> ,98.7,<0> ,7,<0> ,2.13,<0> ,2.06,<3> ,8,<0> ,19,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 22:15,,21.5,<0> ,86,<0> ,1020,<0> ,5.5,<0> ,7.4,76,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 22:30,,,,,,,,,,,,,,,,,,,,,22.6,<0> ,52.55,<0> ,34.7,<0> ,98.3,<0> ,7,<0> ,2.21,<0> ,2.13,<3> ,8,<0> ,18,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 22:30,,21.5,<0> ,86,<0> ,1021,<0> ,5.7,<0> ,7.6,79,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 22:45,,,,,,,,,,,,,,,,,,,,,22.5,<0> ,52.56,<0> ,34.7,<0> ,98.1,<0> ,7,<0> ,2.28,<0> ,2.2,<3> ,8,<0> ,17,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 22:45,,21.5,<0> ,85,<0> ,1021,<0> ,6.2,<0> ,8,78,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 23:00,,,,,,,,,,,,,,,,,,,,,22.6,<0> ,52.55,<0> ,34.7,<0> ,98,<0> ,6.9,<0> ,2.34,<0> ,2.26,<3> ,8,<0> ,17,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 23:00,,21.6,<0> ,85,<0> ,1021,<0> ,6,<0> ,7.6,78,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 23:15,,,,,,,,,,,,,,,,,,,,,22.6,<0> ,52.55,<0> ,34.7,<0> ,98,<0> ,6.9,<0> ,2.4,<0> ,2.32,<3> ,8,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 23:15,,21.6,<0> ,85,<0> ,1021,<0> ,6.1,<0> ,8,79,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 23:30,,,,,,,,,,,,,,,,,,,,,22.6,<0> ,52.54,<0> ,34.7,<0> ,98,<0> ,6.9,<0> ,2.45,<0> ,2.38,<3> ,8,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 23:30,,21.6,<0> ,85,<0> ,1020,<0> ,6.4,<0> ,8.2,78,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,5/10/2023 23:45,,,,,,,,,,,,,,,,,,,,,22.7,<0> ,52.52,<0> ,34.6,<0> ,97.8,<0> ,6.9,<0> ,2.49,<0> ,2.42,<3> ,8,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,5/10/2023 23:45,,21.7,<0> ,84,<0> ,1020,<0> ,6.5,<0> ,8.6,78,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/6/2023 0:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/6/2023 0:00,,18,<0> ,89,<0> ,1014,<0> ,1.1,<0> ,1.4,301,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/6/2023 0:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/6/2023 0:15,,17.7,<0> ,90,<0> ,1014,<0> ,1.5,<0> ,1.9,309,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/6/2023 0:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/6/2023 0:30,,17.4,<0> ,91,<0> ,1014,<0> ,1.1,<0> ,1.8,301,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/6/2023 0:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/6/2023 0:45,,17.6,<0> ,92,<0> ,1014,<0> ,1.1,<0> ,1.8,297,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/6/2023 1:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/6/2023 1:00,,17.7,<0> ,92,<0> ,1014,<0> ,0.8,<0> ,1.3,304,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/6/2023 1:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/6/2023 1:15,,17.5,<0> ,92,<0> ,1014,<0> ,1,<0> ,1.3,310,<0> ,5,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/6/2023 1:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/6/2023 1:30,,17.5,<0> ,93,<0> ,1014,<0> ,1.1,<0> ,1.6,288,<0> ,11,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/6/2023 1:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/6/2023 1:45,,18.2,<0> ,93,<0> ,1014,<0> ,1.1,<0> ,1.9,261,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/6/2023 2:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/6/2023 2:00,,18.6,<0> ,92,<0> ,1014,<0> ,1.1,<0> ,1.6,275,<0> ,13,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/6/2023 2:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/6/2023 2:15,,18.5,<0> ,92,<0> ,1014,<0> ,1.1,<0> ,1.5,277,<0> ,12,<0> ,0,<0> ,0,<0> ,-1,<1> (CSM),,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/6/2023 2:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/6/2023 2:30,,18.4,<0> ,91,<0> ,1014,<0> ,0.9,<0> ,1.4,273,<0> ,16,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/6/2023 2:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/6/2023 2:45,,18.3,<0> ,91,<0> ,1014,<0> ,0.7,<0> ,1.1,287,<0> ,18,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
